date,average,industry
1968-06,0.22,Consumer_Discretionary
1968-07,0.208,Consumer_Discretionary
1968-08,0.211,Consumer_Discretionary
1968-09,0.227,Consumer_Discretionary
1968-10,0.236,Consumer_Discretionary
1968-11,0.236,Consumer_Discretionary
1968-12,0.259,Consumer_Discretionary
1969-01,0.246,Consumer_Discretionary
1969-02,0.24,Consumer_Discretionary
1969-03,0.222,Consumer_Discretionary
1969-04,0.244,Consumer_Discretionary
1969-05,0.256,Consumer_Discretionary
1969-06,0.213,Consumer_Discretionary
1969-07,0.18,Consumer_Discretionary
1969-08,0.196,Consumer_Discretionary
1969-09,0.214,Consumer_Discretionary
1969-10,0.241,Consumer_Discretionary
1969-11,0.274,Consumer_Discretionary
1969-12,0.284,Consumer_Discretionary
1970-01,0.313,Consumer_Discretionary
1970-02,0.331,Consumer_Discretionary
1970-03,0.312,Consumer_Discretionary
1970-04,0.296,Consumer_Discretionary
1970-05,0.255,Consumer_Discretionary
1970-06,0.266,Consumer_Discretionary
1970-07,0.258,Consumer_Discretionary
1970-08,0.226,Consumer_Discretionary
1970-09,0.257,Consumer_Discretionary
1970-10,0.274,Consumer_Discretionary
1970-11,0.298,Consumer_Discretionary
1970-12,0.323,Consumer_Discretionary
1971-01,0.344,Consumer_Discretionary
1971-02,0.385,Consumer_Discretionary
1971-03,0.454,Consumer_Discretionary
1971-04,0.491,Consumer_Discretionary
1971-05,0.548,Consumer_Discretionary
1971-06,0.538,Consumer_Discretionary
1971-07,0.524,Consumer_Discretionary
1971-08,0.517,Consumer_Discretionary
1971-09,0.548,Consumer_Discretionary
1971-10,0.516,Consumer_Discretionary
1971-11,0.522,Consumer_Discretionary
1971-12,0.63,Consumer_Discretionary
1972-01,0.69,Consumer_Discretionary
1972-02,0.776,Consumer_Discretionary
1972-03,0.778,Consumer_Discretionary
1972-04,0.83,Consumer_Discretionary
1972-05,0.902,Consumer_Discretionary
1972-06,0.94,Consumer_Discretionary
1972-07,0.95,Consumer_Discretionary
1972-08,0.972,Consumer_Discretionary
1972-09,0.912,Consumer_Discretionary
1972-10,0.918,Consumer_Discretionary
1972-11,0.984,Consumer_Discretionary
1972-12,1.123,Consumer_Discretionary
1973-01,1.158,Consumer_Discretionary
1973-02,1.038,Consumer_Discretionary
1973-03,1.015,Consumer_Discretionary
1973-04,0.968,Consumer_Discretionary
1973-05,0.969,Consumer_Discretionary
1973-06,0.894,Consumer_Discretionary
1973-07,0.911,Consumer_Discretionary
1973-08,0.915,Consumer_Discretionary
1973-09,0.908,Consumer_Discretionary
1973-10,0.883,Consumer_Discretionary
1973-11,0.675,Consumer_Discretionary
1973-12,0.587,Consumer_Discretionary
1974-01,0.571,Consumer_Discretionary
1974-02,0.556,Consumer_Discretionary
1974-03,0.639,Consumer_Discretionary
1974-04,0.592,Consumer_Discretionary
1974-05,0.601,Consumer_Discretionary
1974-06,0.619,Consumer_Discretionary
1974-07,0.489,Consumer_Discretionary
1974-08,0.444,Consumer_Discretionary
1974-09,0.332,Consumer_Discretionary
1974-10,0.314,Consumer_Discretionary
1974-11,0.346,Consumer_Discretionary
1974-12,0.298,Consumer_Discretionary
1975-01,0.343,Consumer_Discretionary
1975-02,0.452,Consumer_Discretionary
1975-03,0.526,Consumer_Discretionary
1975-04,0.586,Consumer_Discretionary
1975-05,0.643,Consumer_Discretionary
1975-06,0.62,Consumer_Discretionary
1975-07,0.625,Consumer_Discretionary
1975-08,0.53,Consumer_Discretionary
1975-09,0.546,Consumer_Discretionary
1975-10,0.598,Consumer_Discretionary
1975-11,0.646,Consumer_Discretionary
1975-12,0.623,Consumer_Discretionary
1976-01,0.696,Consumer_Discretionary
1976-02,0.747,Consumer_Discretionary
1976-03,0.732,Consumer_Discretionary
1976-04,0.726,Consumer_Discretionary
1976-05,0.678,Consumer_Discretionary
1976-06,0.664,Consumer_Discretionary
1976-07,0.666,Consumer_Discretionary
1976-08,0.627,Consumer_Discretionary
1976-09,0.646,Consumer_Discretionary
1976-10,0.585,Consumer_Discretionary
1976-11,0.596,Consumer_Discretionary
1976-12,0.601,Consumer_Discretionary
1977-01,0.568,Consumer_Discretionary
1977-02,0.516,Consumer_Discretionary
1977-03,0.488,Consumer_Discretionary
1977-04,0.456,Consumer_Discretionary
1977-05,0.462,Consumer_Discretionary
1977-06,0.476,Consumer_Discretionary
1977-07,0.501,Consumer_Discretionary
1977-08,0.522,Consumer_Discretionary
1977-09,0.525,Consumer_Discretionary
1977-10,0.504,Consumer_Discretionary
1977-11,0.526,Consumer_Discretionary
1977-12,0.545,Consumer_Discretionary
1978-01,0.498,Consumer_Discretionary
1978-02,0.471,Consumer_Discretionary
1978-03,0.468,Consumer_Discretionary
1978-04,0.499,Consumer_Discretionary
1978-05,0.541,Consumer_Discretionary
1978-06,0.579,Consumer_Discretionary
1978-07,0.565,Consumer_Discretionary
1978-08,0.614,Consumer_Discretionary
1978-09,0.575,Consumer_Discretionary
1978-10,0.546,Consumer_Discretionary
1978-11,0.512,Consumer_Discretionary
1978-12,0.526,Consumer_Discretionary
1979-01,0.537,Consumer_Discretionary
1979-02,0.491,Consumer_Discretionary
1979-03,0.482,Consumer_Discretionary
1979-04,0.492,Consumer_Discretionary
1979-05,0.472,Consumer_Discretionary
1979-06,0.492,Consumer_Discretionary
1979-07,0.496,Consumer_Discretionary
1979-08,0.548,Consumer_Discretionary
1979-09,0.546,Consumer_Discretionary
1979-10,0.511,Consumer_Discretionary
1979-11,0.481,Consumer_Discretionary
1979-12,0.526,Consumer_Discretionary
1980-01,0.549,Consumer_Discretionary
1980-02,0.532,Consumer_Discretionary
1980-03,0.421,Consumer_Discretionary
1980-04,0.444,Consumer_Discretionary
1980-05,0.489,Consumer_Discretionary
1980-06,0.508,Consumer_Discretionary
1980-07,0.53,Consumer_Discretionary
1980-08,0.554,Consumer_Discretionary
1980-09,0.534,Consumer_Discretionary
1980-10,0.509,Consumer_Discretionary
1980-11,0.511,Consumer_Discretionary
1980-12,0.409,Consumer_Discretionary
1981-01,0.443,Consumer_Discretionary
1981-02,0.472,Consumer_Discretionary
1981-03,0.505,Consumer_Discretionary
1981-04,0.532,Consumer_Discretionary
1981-05,0.516,Consumer_Discretionary
1981-06,0.559,Consumer_Discretionary
1981-07,0.518,Consumer_Discretionary
1981-08,0.485,Consumer_Discretionary
1981-09,0.362,Consumer_Discretionary
1981-10,0.387,Consumer_Discretionary
1981-11,0.376,Consumer_Discretionary
1981-12,0.37,Consumer_Discretionary
1982-01,0.358,Consumer_Discretionary
1982-02,0.36,Consumer_Discretionary
1982-03,0.373,Consumer_Discretionary
1982-04,0.402,Consumer_Discretionary
1982-05,0.402,Consumer_Discretionary
1982-06,0.406,Consumer_Discretionary
1982-07,0.423,Consumer_Discretionary
1982-08,0.429,Consumer_Discretionary
1982-09,0.486,Consumer_Discretionary
1982-10,0.539,Consumer_Discretionary
1982-11,0.585,Consumer_Discretionary
1982-12,0.594,Consumer_Discretionary
1983-01,0.579,Consumer_Discretionary
1983-02,0.609,Consumer_Discretionary
1983-03,0.663,Consumer_Discretionary
1983-04,0.685,Consumer_Discretionary
1983-05,0.629,Consumer_Discretionary
1983-06,0.631,Consumer_Discretionary
1983-07,0.619,Consumer_Discretionary
1983-08,0.575,Consumer_Discretionary
1983-09,0.598,Consumer_Discretionary
1983-10,0.601,Consumer_Discretionary
1983-11,0.583,Consumer_Discretionary
1983-12,0.57,Consumer_Discretionary
1984-01,0.568,Consumer_Discretionary
1984-02,0.518,Consumer_Discretionary
1984-03,0.539,Consumer_Discretionary
1984-04,0.553,Consumer_Discretionary
1984-05,0.554,Consumer_Discretionary
1984-06,0.541,Consumer_Discretionary
1984-07,0.536,Consumer_Discretionary
1984-08,0.582,Consumer_Discretionary
1984-09,0.575,Consumer_Discretionary
1984-10,0.576,Consumer_Discretionary
1984-11,0.586,Consumer_Discretionary
1984-12,0.597,Consumer_Discretionary
1985-01,0.647,Consumer_Discretionary
1985-02,0.709,Consumer_Discretionary
1985-03,0.711,Consumer_Discretionary
1985-04,0.712,Consumer_Discretionary
1985-05,0.746,Consumer_Discretionary
1985-06,0.785,Consumer_Discretionary
1985-07,0.782,Consumer_Discretionary
1985-08,0.752,Consumer_Discretionary
1985-09,0.738,Consumer_Discretionary
1985-10,0.748,Consumer_Discretionary
1985-11,0.815,Consumer_Discretionary
1985-12,0.884,Consumer_Discretionary
1986-01,0.918,Consumer_Discretionary
1986-02,1.015,Consumer_Discretionary
1986-03,1.14,Consumer_Discretionary
1986-04,1.269,Consumer_Discretionary
1986-05,1.314,Consumer_Discretionary
1986-06,1.381,Consumer_Discretionary
1986-07,1.353,Consumer_Discretionary
1986-08,1.247,Consumer_Discretionary
1986-09,1.117,Consumer_Discretionary
1986-10,1.152,Consumer_Discretionary
1986-11,1.206,Consumer_Discretionary
1986-12,1.218,Consumer_Discretionary
1987-01,1.33,Consumer_Discretionary
1987-02,1.476,Consumer_Discretionary
1987-03,1.585,Consumer_Discretionary
1987-04,1.62,Consumer_Discretionary
1987-05,1.62,Consumer_Discretionary
1987-06,1.725,Consumer_Discretionary
1987-07,1.735,Consumer_Discretionary
1987-08,1.904,Consumer_Discretionary
1987-09,1.824,Consumer_Discretionary
1987-10,1.525,Consumer_Discretionary
1987-11,1.353,Consumer_Discretionary
1987-12,1.387,Consumer_Discretionary
1988-01,1.434,Consumer_Discretionary
1988-02,1.457,Consumer_Discretionary
1988-03,1.515,Consumer_Discretionary
1988-04,1.435,Consumer_Discretionary
1988-05,1.435,Consumer_Discretionary
1988-06,1.549,Consumer_Discretionary
1988-07,1.549,Consumer_Discretionary
1988-08,1.522,Consumer_Discretionary
1988-09,1.578,Consumer_Discretionary
1988-10,1.662,Consumer_Discretionary
1988-11,1.596,Consumer_Discretionary
1988-12,1.628,Consumer_Discretionary
1989-01,1.7,Consumer_Discretionary
1989-02,1.819,Consumer_Discretionary
1989-03,1.849,Consumer_Discretionary
1989-04,1.97,Consumer_Discretionary
1989-05,2.138,Consumer_Discretionary
1989-06,2.214,Consumer_Discretionary
1989-07,2.332,Consumer_Discretionary
1989-08,2.543,Consumer_Discretionary
1989-09,2.621,Consumer_Discretionary
1989-10,2.749,Consumer_Discretionary
1989-11,2.776,Consumer_Discretionary
1989-12,2.783,Consumer_Discretionary
1990-01,2.59,Consumer_Discretionary
1990-02,2.554,Consumer_Discretionary
1990-03,2.683,Consumer_Discretionary
1990-04,2.714,Consumer_Discretionary
1990-05,2.863,Consumer_Discretionary
1990-06,3.156,Consumer_Discretionary
1990-07,3.136,Consumer_Discretionary
1990-08,2.562,Consumer_Discretionary
1990-09,2.353,Consumer_Discretionary
1990-10,2.269,Consumer_Discretionary
1990-11,2.375,Consumer_Discretionary
1990-12,2.59,Consumer_Discretionary
1991-01,2.552,Consumer_Discretionary
1991-02,2.972,Consumer_Discretionary
1991-03,3.139,Consumer_Discretionary
1991-04,3.154,Consumer_Discretionary
1991-05,3.173,Consumer_Discretionary
1991-06,3.135,Consumer_Discretionary
1991-07,3.25,Consumer_Discretionary
1991-08,3.28,Consumer_Discretionary
1991-09,3.286,Consumer_Discretionary
1991-10,3.39,Consumer_Discretionary
1991-11,3.388,Consumer_Discretionary
1991-12,3.496,Consumer_Discretionary
1992-01,4.018,Consumer_Discretionary
1992-02,4.227,Consumer_Discretionary
1992-03,4.236,Consumer_Discretionary
1992-04,4.236,Consumer_Discretionary
1992-05,4.316,Consumer_Discretionary
1992-06,3.622,Consumer_Discretionary
1992-07,3.651,Consumer_Discretionary
1992-08,3.658,Consumer_Discretionary
1992-09,3.786,Consumer_Discretionary
1992-10,3.823,Consumer_Discretionary
1992-11,4.195,Consumer_Discretionary
1992-12,4.394,Consumer_Discretionary
1993-01,4.502,Consumer_Discretionary
1993-02,4.563,Consumer_Discretionary
1993-03,4.589,Consumer_Discretionary
1993-04,4.27,Consumer_Discretionary
1993-05,4.339,Consumer_Discretionary
1993-06,4.381,Consumer_Discretionary
1993-07,4.185,Consumer_Discretionary
1993-08,4.267,Consumer_Discretionary
1993-09,4.189,Consumer_Discretionary
1993-10,4.338,Consumer_Discretionary
1993-11,4.455,Consumer_Discretionary
1993-12,4.563,Consumer_Discretionary
1994-01,4.724,Consumer_Discretionary
1994-02,4.811,Consumer_Discretionary
1994-03,4.894,Consumer_Discretionary
1994-04,4.703,Consumer_Discretionary
1994-05,4.808,Consumer_Discretionary
1994-06,4.895,Consumer_Discretionary
1994-07,4.752,Consumer_Discretionary
1994-08,4.729,Consumer_Discretionary
1994-09,4.713,Consumer_Discretionary
1994-10,4.655,Consumer_Discretionary
1994-11,4.941,Consumer_Discretionary
1994-12,4.98,Consumer_Discretionary
1995-01,5.181,Consumer_Discretionary
1995-02,5.592,Consumer_Discretionary
1995-03,5.621,Consumer_Discretionary
1995-04,5.592,Consumer_Discretionary
1995-05,5.605,Consumer_Discretionary
1995-06,5.799,Consumer_Discretionary
1995-07,5.92,Consumer_Discretionary
1995-08,6.031,Consumer_Discretionary
1995-09,5.994,Consumer_Discretionary
1995-10,5.965,Consumer_Discretionary
1995-11,6.395,Consumer_Discretionary
1995-12,6.679,Consumer_Discretionary
1996-01,6.705,Consumer_Discretionary
1996-02,7.063,Consumer_Discretionary
1996-03,7.351,Consumer_Discretionary
1996-04,7.101,Consumer_Discretionary
1996-05,7.233,Consumer_Discretionary
1996-06,7.443,Consumer_Discretionary
1996-07,7.026,Consumer_Discretionary
1996-08,7.323,Consumer_Discretionary
1996-09,7.647,Consumer_Discretionary
1996-10,7.842,Consumer_Discretionary
1996-11,7.964,Consumer_Discretionary
1996-12,7.906,Consumer_Discretionary
1997-01,7.801,Consumer_Discretionary
1997-02,8.235,Consumer_Discretionary
1997-03,8.284,Consumer_Discretionary
1997-04,8.304,Consumer_Discretionary
1997-05,7.568,Consumer_Discretionary
1997-06,7.597,Consumer_Discretionary
1997-07,7.619,Consumer_Discretionary
1997-08,7.699,Consumer_Discretionary
1997-09,7.649,Consumer_Discretionary
1997-10,7.821,Consumer_Discretionary
1997-11,8.105,Consumer_Discretionary
1997-12,8.376,Consumer_Discretionary
1998-01,8.497,Consumer_Discretionary
1998-02,9.393,Consumer_Discretionary
1998-03,9.647,Consumer_Discretionary
1998-04,10.332,Consumer_Discretionary
1998-05,10.682,Consumer_Discretionary
1998-06,11.04,Consumer_Discretionary
1998-07,11.539,Consumer_Discretionary
1998-08,10.387,Consumer_Discretionary
1998-09,9.236,Consumer_Discretionary
1998-10,9.268,Consumer_Discretionary
1998-11,10.696,Consumer_Discretionary
1998-12,11.733,Consumer_Discretionary
1999-01,12.737,Consumer_Discretionary
1999-02,13.081,Consumer_Discretionary
1999-03,73.952,Consumer_Discretionary
1999-04,79.904,Consumer_Discretionary
1999-05,107.145,Consumer_Discretionary
1999-06,84.229,Consumer_Discretionary
1999-07,82.606,Consumer_Discretionary
1999-08,62.892,Consumer_Discretionary
1999-09,57.914,Consumer_Discretionary
1999-10,62.266,Consumer_Discretionary
1999-11,57.98,Consumer_Discretionary
1999-12,55.1,Consumer_Discretionary
2000-01,56.369,Consumer_Discretionary
2000-02,53.913,Consumer_Discretionary
2000-03,76.158,Consumer_Discretionary
2000-04,62.821,Consumer_Discretionary
2000-05,49.05,Consumer_Discretionary
2000-06,44.139,Consumer_Discretionary
2000-07,38.184,Consumer_Discretionary
2000-08,31.38,Consumer_Discretionary
2000-09,29.128,Consumer_Discretionary
2000-10,15.588,Consumer_Discretionary
2000-11,12.968,Consumer_Discretionary
2000-12,11.747,Consumer_Discretionary
2001-01,12.988,Consumer_Discretionary
2001-02,12.948,Consumer_Discretionary
2001-03,11.938,Consumer_Discretionary
2001-04,12.816,Consumer_Discretionary
2001-05,15.359,Consumer_Discretionary
2001-06,16.871,Consumer_Discretionary
2001-07,17.268,Consumer_Discretionary
2001-08,16.318,Consumer_Discretionary
2001-09,11.806,Consumer_Discretionary
2001-10,12.283,Consumer_Discretionary
2001-11,13.242,Consumer_Discretionary
2001-12,14.852,Consumer_Discretionary
2002-01,15.313,Consumer_Discretionary
2002-02,14.488,Consumer_Discretionary
2002-03,15.11,Consumer_Discretionary
2002-04,14.784,Consumer_Discretionary
2002-05,14.222,Consumer_Discretionary
2002-06,13.202,Consumer_Discretionary
2002-07,10.657,Consumer_Discretionary
2002-08,9.956,Consumer_Discretionary
2002-09,9.815,Consumer_Discretionary
2002-10,9.26,Consumer_Discretionary
2002-11,9.419,Consumer_Discretionary
2002-12,8.91,Consumer_Discretionary
2003-01,8.396,Consumer_Discretionary
2003-02,8.069,Consumer_Discretionary
2003-03,8.68,Consumer_Discretionary
2003-04,9.724,Consumer_Discretionary
2003-05,11.291,Consumer_Discretionary
2003-06,12.488,Consumer_Discretionary
2003-07,13.021,Consumer_Discretionary
2003-08,14.338,Consumer_Discretionary
2003-09,14.598,Consumer_Discretionary
2003-10,14.828,Consumer_Discretionary
2003-11,13.9,Consumer_Discretionary
2003-12,13.377,Consumer_Discretionary
2004-01,13.817,Consumer_Discretionary
2004-02,14.545,Consumer_Discretionary
2004-03,14.944,Consumer_Discretionary
2004-04,15.067,Consumer_Discretionary
2004-05,14.183,Consumer_Discretionary
2004-06,15.209,Consumer_Discretionary
2004-07,14.523,Consumer_Discretionary
2004-08,13.703,Consumer_Discretionary
2004-09,14.449,Consumer_Discretionary
2004-10,15.112,Consumer_Discretionary
2004-11,16.235,Consumer_Discretionary
2004-12,16.733,Consumer_Discretionary
2005-01,16.55,Consumer_Discretionary
2005-02,16.378,Consumer_Discretionary
2005-03,16.285,Consumer_Discretionary
2005-04,15.763,Consumer_Discretionary
2005-05,15.965,Consumer_Discretionary
2005-06,16.052,Consumer_Discretionary
2005-07,16.337,Consumer_Discretionary
2005-08,16.392,Consumer_Discretionary
2005-09,15.815,Consumer_Discretionary
2005-10,15.541,Consumer_Discretionary
2005-11,16.891,Consumer_Discretionary
2005-12,17.231,Consumer_Discretionary
2006-01,16.912,Consumer_Discretionary
2006-02,17.305,Consumer_Discretionary
2006-03,17.79,Consumer_Discretionary
2006-04,17.672,Consumer_Discretionary
2006-05,18.084,Consumer_Discretionary
2006-06,17.94,Consumer_Discretionary
2006-07,17.173,Consumer_Discretionary
2006-08,17.354,Consumer_Discretionary
2006-09,18.28,Consumer_Discretionary
2006-10,20.02,Consumer_Discretionary
2006-11,20.352,Consumer_Discretionary
2006-12,21.17,Consumer_Discretionary
2007-01,21.7,Consumer_Discretionary
2007-02,22.618,Consumer_Discretionary
2007-03,22.422,Consumer_Discretionary
2007-04,23.148,Consumer_Discretionary
2007-05,24.044,Consumer_Discretionary
2007-06,24.469,Consumer_Discretionary
2007-07,24.991,Consumer_Discretionary
2007-08,25.103,Consumer_Discretionary
2007-09,27.082,Consumer_Discretionary
2007-10,27.856,Consumer_Discretionary
2007-11,28.32,Consumer_Discretionary
2007-12,30.148,Consumer_Discretionary
2008-01,27.427,Consumer_Discretionary
2008-02,29.12,Consumer_Discretionary
2008-03,29.425,Consumer_Discretionary
2008-04,30.988,Consumer_Discretionary
2008-05,32.233,Consumer_Discretionary
2008-06,31.366,Consumer_Discretionary
2008-07,27.563,Consumer_Discretionary
2008-08,28.038,Consumer_Discretionary
2008-09,26.137,Consumer_Discretionary
2008-10,20.245,Consumer_Discretionary
2008-11,19.325,Consumer_Discretionary
2008-12,21.494,Consumer_Discretionary
2009-01,21.834,Consumer_Discretionary
2009-02,21.336,Consumer_Discretionary
2009-03,21.562,Consumer_Discretionary
2009-04,24.386,Consumer_Discretionary
2009-05,26.311,Consumer_Discretionary
2009-06,27.957,Consumer_Discretionary
2009-07,28.309,Consumer_Discretionary
2009-08,32.853,Consumer_Discretionary
2009-09,34.941,Consumer_Discretionary
2009-10,36.509,Consumer_Discretionary
2009-11,40.435,Consumer_Discretionary
2009-12,44.325,Consumer_Discretionary
2010-01,42.974,Consumer_Discretionary
2010-02,43.401,Consumer_Discretionary
2010-03,48.388,Consumer_Discretionary
2010-04,51.737,Consumer_Discretionary
2010-05,45.476,Consumer_Discretionary
2010-06,36.945,Consumer_Discretionary
2010-07,39.359,Consumer_Discretionary
2010-08,48.075,Consumer_Discretionary
2010-09,53.778,Consumer_Discretionary
2010-10,56.289,Consumer_Discretionary
2010-11,59.004,Consumer_Discretionary
2010-12,60.393,Consumer_Discretionary
2011-01,62.824,Consumer_Discretionary
2011-02,64.84,Consumer_Discretionary
2011-03,66.724,Consumer_Discretionary
2011-04,72.442,Consumer_Discretionary
2011-05,72.194,Consumer_Discretionary
2011-06,68.72,Consumer_Discretionary
2011-07,73.706,Consumer_Discretionary
2011-08,68.945,Consumer_Discretionary
2011-09,70.782,Consumer_Discretionary
2011-10,68.534,Consumer_Discretionary
2011-11,70.925,Consumer_Discretionary
2011-12,68.689,Consumer_Discretionary
2012-01,72.862,Consumer_Discretionary
2012-02,80.131,Consumer_Discretionary
2012-03,91.817,Consumer_Discretionary
2012-04,97.339,Consumer_Discretionary
2012-05,91.954,Consumer_Discretionary
2012-06,88.22,Consumer_Discretionary
2012-07,89.325,Consumer_Discretionary
2012-08,83.618,Consumer_Discretionary
2012-09,87.423,Consumer_Discretionary
2012-10,84.751,Consumer_Discretionary
2012-11,88.355,Consumer_Discretionary
2012-12,88.956,Consumer_Discretionary
2013-01,94.282,Consumer_Discretionary
2013-02,97.06,Consumer_Discretionary
2013-03,99.297,Consumer_Discretionary
2013-04,100.337,Consumer_Discretionary
2013-05,109.475,Consumer_Discretionary
2013-06,113.076,Consumer_Discretionary
2013-07,121.793,Consumer_Discretionary
2013-08,126.608,Consumer_Discretionary
2013-09,131.813,Consumer_Discretionary
2013-10,138.776,Consumer_Discretionary
2013-11,147.146,Consumer_Discretionary
2013-12,153.538,Consumer_Discretionary
2014-01,152.04,Consumer_Discretionary
2014-02,160.891,Consumer_Discretionary
2014-03,165.336,Consumer_Discretionary
2014-04,155.312,Consumer_Discretionary
2014-05,154.129,Consumer_Discretionary
2014-06,159.41,Consumer_Discretionary
2014-07,160.803,Consumer_Discretionary
2014-08,165.638,Consumer_Discretionary
2014-09,157.488,Consumer_Discretionary
2014-10,150.31,Consumer_Discretionary
2014-11,155.761,Consumer_Discretionary
2014-12,154.479,Consumer_Discretionary
2015-01,146.769,Consumer_Discretionary
2015-02,157.432,Consumer_Discretionary
2015-03,164.953,Consumer_Discretionary
2015-04,167.079,Consumer_Discretionary
2015-05,168.453,Consumer_Discretionary
2015-06,164.3,Consumer_Discretionary
2015-07,167.753,Consumer_Discretionary
2015-08,175.922,Consumer_Discretionary
2015-09,175.035,Consumer_Discretionary
2015-10,185.96,Consumer_Discretionary
2015-11,186.705,Consumer_Discretionary
2015-12,183.883,Consumer_Discretionary
2016-01,163.156,Consumer_Discretionary
2016-02,163.835,Consumer_Discretionary
2016-03,183.535,Consumer_Discretionary
2016-04,185.831,Consumer_Discretionary
2016-05,181.041,Consumer_Discretionary
2016-06,182.916,Consumer_Discretionary
2016-07,186.723,Consumer_Discretionary
2016-08,194.155,Consumer_Discretionary
2016-09,196.43,Consumer_Discretionary
2016-10,197.752,Consumer_Discretionary
2016-11,202.053,Consumer_Discretionary
2016-12,204.491,Consumer_Discretionary
2017-01,209.878,Consumer_Discretionary
2017-02,219.681,Consumer_Discretionary
2017-03,234.557,Consumer_Discretionary
2017-04,237.789,Consumer_Discretionary
2017-05,246.711,Consumer_Discretionary
2017-06,248.209,Consumer_Discretionary
2017-07,257.947,Consumer_Discretionary
2017-08,249.743,Consumer_Discretionary
2017-09,246.762,Consumer_Discretionary
2017-10,255.462,Consumer_Discretionary
2017-11,242.149,Consumer_Discretionary
2017-12,244.707,Consumer_Discretionary
2018-01,263.599,Consumer_Discretionary
2018-02,258.001,Consumer_Discretionary
2018-03,281.17,Consumer_Discretionary
2018-04,278.8,Consumer_Discretionary
2018-05,281.938,Consumer_Discretionary
2018-06,285.267,Consumer_Discretionary
2018-07,279.438,Consumer_Discretionary
2018-08,270.267,Consumer_Discretionary
2018-09,271.713,Consumer_Discretionary
2018-10,260.973,Consumer_Discretionary
2018-11,263.32,Consumer_Discretionary
2018-12,251.612,Consumer_Discretionary
2019-01,249.463,Consumer_Discretionary
2019-02,267.461,Consumer_Discretionary
2019-03,254.215,Consumer_Discretionary
2019-04,268.185,Consumer_Discretionary
2019-05,260.604,Consumer_Discretionary
2019-06,266.988,Consumer_Discretionary
2019-07,281.248,Consumer_Discretionary
2019-08,280.416,Consumer_Discretionary
2019-09,293.269,Consumer_Discretionary
2019-10,291.138,Consumer_Discretionary
2019-11,281.851,Consumer_Discretionary
2019-12,290.674,Consumer_Discretionary
2020-01,297.767,Consumer_Discretionary
2020-02,287.21,Consumer_Discretionary
2020-03,220.339,Consumer_Discretionary
